x,y,feature_name,description,data_type,num_unique_values,percent_missing,examples,dataset_id
-7.445909,15.324223,been,Indicates whether the target value is positive or negative.,uint8,24,0%,"[1, 8, 5, 1, 6]",970
-30.597057,-4.082819,can,Indicates the number of cans used in a particular product.,uint8,12,0%,"[0, 1, 3, 2, 2]",970
-19.805187,11.801701,down,Indicates the number of times the target feature value has<br>decreased.,uint8,13,0%,"[0, 2, 0, 1, 3]",970
-3.556146,18.335062,even,Indicates whether the number is even or not.,uint8,9,0%,"[0, 1, 3, 1, 0]",970
-35.982952,-29.101982,from,The number of emails sent from the user's account.,uint8,25,0%,"[2, 7, 8, 12, 12]",970
-14.3140745,11.4073,had,Indicates whether the target value is lower than the mean<br>or not.,uint8,45,0%,"[1, 5, 19, 14, 16]",970
-7.914006,14.969908,has,Indicates whether the target value is positive or negative.,uint8,15,0%,"[0, 3, 0, 1, 4]",970
-41.576336,-11.913321,have,Indicates the number of times the author has used the<br>word 'have' in the text.,uint8,31,0%,"[2, 2, 0, 9, 5]",970
28.67045,-42.918995,his,Number of times the patient has been pregnant.,uint8,54,0%,"[10, 17, 8, 22, 14]",970
-33.5787,-0.8215979,its,Number of times the feature was observed.,uint8,12,0%,"[0, 0, 0, 2, 0]",970
-34.573177,-5.730872,may,Indicates the number of times a certain event occurred.,uint8,11,0%,"[0, 1, 2, 0, 4]",970
-7.36773,14.840729,should,Indicates whether the target value is positive or negative.,uint8,14,0%,"[1, 0, 0, 1, 6]",970
-34.853153,-5.7498565,than,Indicates the number of times a certain event has occurred.,uint8,14,0%,"[3, 5, 3, 3, 3]",970
-41.579266,-11.714326,their,Number of times the word 'their' appears in a given<br>text.,uint8,26,0%,"[3, 15, 6, 1, 1]",970
-50.149307,-3.3605537,up,Number of uplink packets transmitted over a network.,uint8,14,0%,"[13, 7, 1, 3, 1]",970
-34.854248,-5.750363,upon,Indicates the number of times a certain event has occurred.,uint8,11,0%,"[3, 2, 1, 9, 0]",970
-34.893295,-5.7463584,was,Indicates the number of times a particular event has occurred.,uint8,64,0%,"[41, 1, 18, 4, 26]",970
-41.52266,-11.572291,were,Indicates the number of times the word 'were' appears in<br>a given text.,uint8,31,0%,"[8, 23, 16, 9, 19]",970
-33.57847,-0.8214418,when,Number of times the feature was observed.,uint8,16,0%,"[5, 3, 3, 6, 7]",970
-41.82747,-11.714168,which,Number of times the word 'which' appears in a sentence.,uint8,20,0%,"[8, 5, 4, 12, 6]",970
7.336049,-39.586803,who,Indicates the identity of the person.,uint8,16,0%,"[1, 3, 3, 2, 5]",970
-35.492805,-4.857526,would,Indicates the number of times a person would do something.,uint8,23,0%,"[4, 1, 4, 0, 8]",970
-26.306341,0.8251282,BookID,Unique identification number assigned to each book.,uint8,12,0%,"[6, 4, 3, 5, 5]",970
-28.207254,-34.720436,RE/TA,Relative amount of RE/TA (retained earnings/total assets) of a company.,float64,48,0%,"[-60.1, -326.1, -66.3, -111.8, -12.4]",476
-23.280464,-12.5851555,Month,Month of the year when the data was collected.,category,12,8%,"['12/1/00', '11/1/00', '11/1/00', '8/1/00', '4/1/00']",968
-24.513878,-16.708588,Day,Represents the day of the month.,category,31,0%,"['14', '3', '21', '4', '12']",968
-1.6159091,-24.28972,Births,"Number of births per 1,000 people in a given area.",float64,336,0%,"[9652.0, 9022.0, 9824.0, 10357.0, 8069.0]",968
-4.167132,-22.192444,Population,Population of a specific area.,float64,57,2%,"[4665236.0, 1002410.0, 17953372.0, 14531529.0, 916270.0]",998
-5.3385105,-23.202646,Per_capita_income,Per capita income of a geographical region.,float64,56,0%,"[14825.0, 17040.0, 19634.0, 16471.0, 16999.0]",998
-23.441093,-42.21627,Household_income,Household income of a family in US dollars.,float64,56,0%,"[50659.0, 49228.0, 55757.0, 51376.0, 63701.0]",998
-23.897968,-44.513577,Discretionary_income,Discretionary income of an individual in a given year.,float64,55,0%,"[51337.0, 50414.0, 38850.0, 44394.0, 54128.0]",998
-22.08582,-35.74,Publics_in_top_10,Number of public universities in the top 10 universities in<br>the world.,category,10,0%,"['5', '5', '6', '2', '4']",998
-22.457455,-35.541367,Nonprofits_in_top_10,Number of nonprofits in the top 10 largest nonprofits in<br>the region.,category,6,0%,"['1', '5', '3', '2', '3']",998
-22.136831,-35.7291,For_profits_in_top_10,Number of for-profit universities in the top 10 universities in<br>the world.,category,9,0%,"['3', '5', '7', '6', '3']",998
-21.880611,-23.702398,Utilities_in_top_10,Indicates whether the utility of a product is in the<br>top 10 or not.,category,3,0%,"['1', '0', '0', '1', '0']",998
10.475488,-43.454865,State_capital,Indicates whether the state is a capital or not.,category,2,0%,"['No', 'No', 'No', 'Yes', 'No']",998
-15.531936,-13.259844,Judge,The name of the judge who scored the boxing match.,category,10,0%,"['L._OConnell', 'S._Christodoulu', 'HBO-Lederman', 'L._OConnell', 'Boxing_Monthly-Leach']",448
6.7804713,-43.99248,Official,Indicates whether the individual is an official or not.,category,2,0%,"['Yes', 'No', 'No', 'Yes', 'No']",448
-18.21675,-8.82432,Round,Round number of the game.,category,12,0%,"['12', '1', '10', '2', '11']",448
-5.9230886,-46.982048,Type,"Type of performance, either a play or a musical.",category,3,0%,"['Play', 'Play', 'Play', 'Musical', 'Play']",992
-10.06226,17.255259,Revival,Indicates whether the target value is a revival or not.,category,2,0%,"['No', 'Yes', 'No', 'No', 'Yes']",992
-40.29147,-16.05966,NYT_rating,Rating of the New York Times article.,float64,14,2%,"[5.0, 2.33333, 2.66667, 1.66667, 4.33333]",992
-40.67707,-16.363434,DN_rating,Rating of the author's work.,float64,14,3%,"[3.66667, 3.33333, 2.66667, 2.0, 5.0]",992
-12.371611,-7.4880714,Tony_awards,Indicates the number of Tony awards won by a particular<br>show.,category,4,0%,"['0', '1', '0', '4', '0']",992
-12.034259,-7.449606,Tony_nominations,Indicates whether the show has been nominated for a Tony<br>award or not.,category,7,0%,"['1', '1', '0', '1', '0']",992
-18.886805,-33.031124,Week_1_attendance,Attendance rate of students in the first week of the<br>semester.,float64,91,4%,"[65.21, 50.1, 34.74, 88.2, 95.54]",992
-35.40371,-10.848518,Show_run,Duration of time between the start of the show and<br>the end of the show.,category,5,0%,"['Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months', 'Less_than_6_months']",992
-13.462931,-14.498998,Show,The name of the book.,category,95,0%,"['The_Chairs', 'The_Herbal_Bed', 'The_Diary_of_Anne_Frank', 'Ragtime', 'The_Sunshine_Boys']",961
-11.726068,-7.410999,Award,Indicates whether the nomination was a winning nomination or not.,category,3,0%,"['Losing_nomination', 'Win', 'Losing_nomination', 'Win', 'Win']",961
10.57008,3.8354197,Temperature,Temperature recorded in degrees Fahrenheit.,uint8,16,0%,"[76, 70, 67, 76, 76]",1013
18.254976,25.62869,Pressure,Pressure of an unknown unit.,category,3,0%,"['200', '200', '200', '200', '200']",1013
-22.409369,-43.355656,Income.per.dependent,Average income per dependent of a person.,float64,76,0%,"[5.0, 1.91, 3.0, 3.26, 4.39]",461
-26.26635,-41.559467,Monthly.credit.card.exp,Monthly credit card expenses in US dollars.,float64,73,0%,"[150.79, 9.58, 548.03, 170.64, 642.47]",461
1.7597126,-43.584236,Own.home,Indicates whether the individual owns a home or not.,category,2,0%,"['0', '0', '0', '0', '0']",461
3.491584,-44.954674,Self.employed,Indicates whether the individual is self-employed or not.,category,2,0%,"['0', '0', '0', '0', '0']",461
7.641122,-31.791534,Derogatory.reports,Indicates whether derogatory reports were filed or not.,category,6,0%,"['1', '0', '0', '0', '0']",461
-21.93358,-12.546899,Year,Year of data collection.,int64,12,0%,"[1982, 1988, 1992, 1982, 1990]",465
-15.218756,-13.094695,Pitcher,The name of the pitcher who threw the ball.,category,62,0%,"['D._Stewart', 'B._Stanley', 'B._Welch', 'J._Smiley', 'O._Hershiser']",465
-14.197961,-10.836625,League,Indicates the league of the baseball team.,category,2,0%,"['NL', 'NL', 'AL', 'NL', 'AL']",465
-15.730552,-8.130485,Wins,Number of wins achieved by a team in a season.,uint8,20,0%,"[22, 4, 20, 20, 20]",465
-15.663336,-8.131129,Win_pct,Winning percentage of a team in a season.,float64,59,0%,"[0.571, 0.714, 0.667, 0.778, 0.607]",465
-36.49643,-4.8688006,Saves,Indicates the number of times a file was saved.,uint8,25,0%,"[47, 1, 1, 1, 1]",465
-16.840694,-6.7846007,Strikeouts,Number of strikeouts made by a baseball player in a<br>season.,int64,74,0%,"[54, 67, 124, 131, 91]",465
-16.907373,-6.7896104,Innings_pitched,Number of innings pitched by a baseball player in a<br>season.,int64,71,0%,"[275, 86, 79, 255, 123]",465
35.25799,-12.731238,DMFT.Begin,"Number of decayed, missing, and filled teeth at the beginning<br>of the study.",category,9,0%,"['0', '8', '0', '4', '1']",1014
35.265835,-12.719283,DMFT.End,"Number of decayed, missing, and filled teeth at the end<br>of the study.",category,7,0%,"['2', '1', '0', '1', '0']",1014
7.87506,-39.981224,Ethnic,Indicates the ethnicity of an individual.,category,3,0%,"['White', 'White', 'Dark', 'White', 'Black']",1014
-16.804228,-19.08438,Lottery.pick.1970,The number of lottery tickets sold in 1970.,float64,366,0%,"[299.0, 148.0, 229.0, 175.0, 135.0]",984
-16.801165,-19.058193,Lottery.pick.1971,The lottery pick number for the year 1971.,float64,366,0%,"[236.0, 132.0, 66.0, 200.0, 237.0]",984
-22.746267,-15.589019,Month.ordered.picks.1970,Month of the year when the order was placed for<br>the product.,category,12,0%,"['6', '1', '2', '8', '12']",984
-23.63606,43.523952,Bush00,Unknown feature that has been binarized into two classes based<br>on the mean of the original feature.,float64,67,0%,"[3038.0, 12126.0, 8014.0, 36248.0, 13439.0]",758
-34.4557,-0.49837205,Buchanan00,Number of times the feature was mentioned in the original<br>data set.,float64,59,0%,"[311.0, 248.0, 10.0, 3407.0, 26.0]",758
-27.104933,35.314457,Moorehead00,Binary classification of the target feature based on the mean<br>value.,uint8,40,0%,"[70, 2, 1, 3, 96]",758
-14.505845,-22.22496,Total00,Total number of people who have a certain characteristic.,float64,67,0%,"[49616.0, 137044.0, 3342.0, 5174.0, 34941.0]",758
-27.13348,45.36026,Clinton96,Mean of the numeric target feature converted to a two-class<br>nominal target feature.,float64,67,0%,"[6691.0, 7014.0, 17020.0, 1388.0, 1530.0]",758
-1.9073923,-24.211222,Dole96,Mean of the number of Dole96 recipients per 1000 residents<br>in a county.,float64,67,0%,"[1361.0, 1851.0, 12134.0, 2926.0, 35089.0]",758
-27.125471,44.692623,Perot96,Mean of the original data set converted to a two-class<br>nominal target feature.,float64,67,0%,"[30739.0, 13844.0, 8482.0, 14991.0, 965.0]",758
10.874404,-32.103176,AC1,Indicates whether the transaction is fraudulent or not.,category,2,0%,"['1', '0', '1', '0', '1']",40660
10.350379,-32.11183,AC9,Indicates whether the transaction was fraudulent or not.,category,2,0%,"['0', '0', '0', '0', '0']",40660
10.874347,-32.1043,AC16,Indicates whether the transaction is fraudulent or not.,category,2,0%,"['0', '1', '0', '0', '0']",40660
11.249708,-31.028109,CL7,Indicates whether the target value is classified as fraudulent or<br>not.,category,2,0%,"['0', '0', '1', '0', '0']",40660
10.411644,-32.30193,CL11,Indicates whether the transaction was fraudulent or not.,category,2,0%,"['1', '0', '1', '0', '1']",40660
11.239017,-31.05633,IJ2,Indicates whether the target value is fraudulent or not.,category,2,0%,"['1', '0', '0', '0', '0']",40660
10.411644,-32.30193,IJ3,Indicates whether the transaction was fraudulent or not.,category,2,0%,"['0', '0', '0', '0', '0']",40660
10.447211,-32.36504,IJ4,Indicates whether the transaction was fraudulent or not.,category,2,0%,"['0', '0', '0', '0', '0']",40660
10.351554,-32.106293,IJ6,Indicates whether the transaction was fraudulent or not.,category,2,0%,"['1', '0', '1', '0', '0']",40660
10.972422,-32.18549,IJ12,Indicates whether a transaction is fraudulent or not.,category,2,0%,"['1', '0', '0', '1', '0']",40660
-7.6820464,-28.150175,Political_system,Political system of a country.,category,4,0%,"['Very_poorly', 'Very_poorly', 'Very_well', 'Very_poorly', 'Poorly']",1025
-21.485767,-12.9249935,Time_of_survey,Year of the survey.,category,2,0%,"['1992', '1991', '1991', '1992', '1992']",1025
-10.916378,-38.01198,Schooling,Level of education received by the individual.,category,5,0%,"['Basic', 'Intensive', 'Basic', 'Basic', 'Intensive']",1025
1.1055986,-45.90408,Married,Indicates whether the person is married or not.,category,2,0%,"['1', '0', '1', '1', '1']",852
-11.481921,-39.32183,Years_of_education,Number of years of education completed by an individual.,uint8,14,0%,"[11, 16, 12, 12, 14]",852
6.586426,-38.529087,Male,Indicates whether the individual is male or not.,category,2,0%,"['1', '1', '1', '0', '1']",852
5.4804864,-42.794933,Religious,Indicates whether the individual is religious or not.,category,2,0%,"['1', '1', '1', '1', '1']",852
27.206268,-42.77581,Sex_partners,Number of sexual partners a person has had in their<br>lifetime.,uint8,13,0%,"[1, 1, 1, 1, 5]",852
-24.64036,-43.08281,Income,Represents the income of an individual in US dollars.,float64,21,4%,"[45000.0, 9000.0, 45000.0, 18750.0, 500.0]",852
38.143013,-29.104433,Drug_use,Indicates whether the patient is a drug user or not.,category,2,0%,"['0', '0', '1', '0', '1']",852
-15.687777,11.608634,Same_sex_relations,Indicates whether the target value is lower than the mean<br>or not.,category,2,0%,"['0', '0', '0', '0', '0']",852
19.115168,26.33115,Length,Length of an object in an unknown unit.,float64,28,0%,"[5160.0, 5160.0, 4440.0, 4740.0, 4740.0]",859
-32.84662,-12.462635,Violence_time,Time of violence in minutes.,float64,73,0%,"[704.0, 354.0, 1026.0, 492.0, 788.0]",859
-7.7500644,-10.589268,Injuries,Number of injuries reported.,uint8,8,0%,"[0, 1, 3, 2, 5]",859
-7.122362,-10.65709,Fatal_injuries,Number of fatal injuries in a given incident.,uint8,4,0%,"[0, 1, 2, 3, 1]",859
-17.469408,8.09528,Good/neutral_injuries,Indicates whether the number of good or neutral injuries is<br>higher or lower than the mean.,uint8,6,0%,"[1, 0, 0, 0, 0]",859
-17.930202,7.85382,Good/neutral_fatalities,Indicates whether the number of fatalities is lower than the<br>mean or not.,uint8,3,0%,"[0, 0, 0, 1, 0]",859
-7.7619686,-10.621557,Bad_injuries,Number of bad injuries sustained by an individual.,uint8,5,0%,"[0, 0, 3, 0, 2]",859
-13.400471,-7.643951,Number_seasons,Number of seasons that a TV show has aired.,uint8,17,0%,"[14, 14, 10, 17, 11]",966
-18.025076,-8.1267395,Games_played,Number of games played by a player.,float64,981,0%,"[733.0, 2700.0, 1098.0, 424.0, 1202.0]",966
-17.166721,-6.80067,At_bats,Number of times a player is at bat during a<br>season.,float64,1239,0%,"[4069.0, 5472.0, 4254.0, 4259.0, 3035.0]",966
-8.49642,13.415947,Runs,Number of consecutive runs of positive (+) or negative (-)<br>values.,float64,812,0%,"[142.0, 844.0, 104.0, 438.0, 388.0]",966
-35.21465,-17.259462,Hits,Number of web hits on a specific website.,float64,999,0%,"[912.0, 537.0, 974.0, 596.0, 855.0]",966
-33.84872,15.202297,Triples,Number of triples in a dataset.,float64,180,0%,"[5.0, 21.0, 16.0, 29.0, 47.0]",966
-16.792154,-6.87499,Home_runs,Number of home runs scored by a player in a<br>season.,float64,291,0%,"[11.0, 29.0, 164.0, 18.0, 61.0]",966
-17.226095,-6.4575424,RBIs,Number of runs batted in by a player in a<br>baseball game.,float64,795,0%,"[610.0, 683.0, 455.0, 93.0, 950.0]",966
30.629738,-39.05833,Walks,Number of walks taken by the patient.,float64,712,0%,"[184.0, 99.0, 399.0, 443.0, 288.0]",966
-17.79695,-5.654975,Batting_average,Batting average of a baseball player.,float64,143,0%,"[0.274, 0.26, 0.265, 0.289, 0.261]",966
-18.321556,-5.747061,On_base_pct,Percentage of times a player reaches base safely when batting.,float64,176,0%,"[0.363, 0.328, 0.357, 0.364, 0.346]",966
-18.064196,-5.6229672,Slugging_pct,Slugging percentage of a baseball player.,float64,274,0%,"[0.413, 0.414, 0.402, 0.464, 0.388]",966
-17.683767,-5.4995046,Fielding_ave,Fielding average of a baseball player.,float64,125,0%,"[0.915, 0.933, 0.959, 0.977, 0.959]",966
-16.65468,-4.6612563,Position,Position of the player in the baseball field.,category,7,0%,"['Shortstop', 'Catcher', 'Second_base', 'Third_base', 'Outfield']",966
-11.49131,-39.312443,Years_of_schooling,The number of years of schooling completed by an individual.,category,4,0%,"['1', '2', '3', '2', '0']",40709
